"Work","Expression","Manifestation","Title","Lang","Author"
"W1132","E1140","M1479","Athalia","Latin","Jesuits of Kortrijk"
"W1133","E1141","M1480","Donec eris felix","Latin","Jesuits of Kortrijk"
"W1133","E1141","M1480","Soo lanck gy sult geluckig zyn","Dutch","Jesuits of Kortrijk"
"W1134","E1142","M1481","Adiatorix","Latin","Jesuits of Kortrijk"
"W1135","E1143","M1482","Alexander den Grooten","Dutch","Jesuits of Bailleul"
"W1136","E1144","M1483","Amasias","Latin","Jesuits of Gent"
"W1137","E1145","M1484","Asarhaddon, rex Assyriorum","Latin","Jesuits of Antwerpen"
"W1138","E1146","M1485","Baltassar","Dutch","Jesuits of Roermond"
"W1139","E1147","M1486","Celse","French","Jesuits of Lille"
"W1140","E1148","M1487","Charinus et Parmeno","Latin","Jesuits of Ieper"
"W1141","E1149","M1488","Charmides","Dutch","Jesuits of Roermond"
"W1142","E1150","M1489","Christus judex","Latin","Jesuits of Ieper"
"W1143","E1151","M1490","Contentio Figuristas inter et alias Classis de Pat","Latin","Jesuits of Kortrijk"
"W1144","E1152","M1491","Damon et Pythias","Latin","Jesuits of Brugge"
"W1145","E1153","M1492","Exaltatio sanctae crucis","Latin","Augustinians of Antwerpen"
"W1146","E1154","M1493","Fuga saeculi in Petro de Morono","Latin","Jesuits of Ieper"
"W1147","E1155","M1494","Grave curiositas est vitium","Latin","Augustinians of Antwerpen"
"W1148","E1156","M1495","Henoch et Elias","Latin","Jesuits of Ieper"
"W1149","E1157","M1496","Hermenigildus","Dutch","Jesuits of Mechelen"
"W1150","E1158","M1497","Iphigenia","Latin","Jesuits of Maastricht"
"W1151","E1159","M1498","Jacob","Latin","Jesuits of Antwerpen"
"W1152","E1160","M1499","Jephtias","Dutch","Jesuits of Mechelen"
"W1153","E1161","M1500","Jephtias","French","Jesuits of Dunkerque"
"W1154","E1162","M1501","Jonathas","Latin","Jesuits of Kortrijk"
"W1155","E1163","M1503","L’homme variable comme la lune","French","Jesuits of Dunkerque"
"W1156","E1164","M1504","L’hypocrite demasqué","French","Jesuits"
"W1157","E1165","M1505","L’orgeuil humilié ou Aman","French","Jesuits"
"W1158","E1166","M1506","Lazarus","Dutch","Jesuits of Bailleul"
"W1159","E1167","M1508","M. Attilius Regulus","Latin","Jesuits of Antwerpen"
"W1160","E1168","M1509","Maffo","Latin","Jesuits of Gent"
"W1161","E1169","M1510","Malum consilium consultori pessimum","Latin","Jesuits of Ieper"
"W1162","E1170","M1511","Manasses Rex Judae perfidus","Latin","Augustinians of Antwerpen"
"W1163","E1171","M1512","Mulier vidua","Latin","Jesuits of Kortrijk"
"W1164","E1172","M1513","Mutus daenonium habens","Latin","Jesuits of Maastricht"
"W1165","E1173","M1514","Nequitia Hypocritae Sanctitatis fuco larvata","Latin","Augustinians of Antwerpen"
"W1166","E1174","M1515","Ortus in occasu, sive Semiramidis ad solium Assyri","Latin","Augustinians of Gent"
"W1167","E1175","M1516","Parthenophila","Latin","Jesuits of Gent"
"W1168","E1176","M1517","Pedantus, sçavant imaginaire","French","Jesuits of Lille"
"W1169","E1177","M1518","Philenus","Latin","Augustinians of Gent"
"W1170","E1178","M1519","Polyeucte","French","Jesuits of Bergues"
"W1171","E1179","M1520","Sedecias","Latin","Jesuits of Brugge"
"W1172","E1180","M1521","Sortis et amoris inconstans favor, sive Origenon c","Latin","Augustinians of Antwerpen"
"W1173","E1181","M1522","Staurophilus","Latin","Jesuits of Brugge"
"W1174","E1182","M1523","Theresia met haeren broeder Jacobus","Dutch","Jesuits of Aalst"
"W1175","E1183","M1524","Thomas","Latin","Jesuits of Ieper"
"W1176","E1184","M1525","Timotheus","Latin","Jesuits of Gent"
"W1177","E1185","M1526","Titus Manlius","Latin","Jesuits of Gent"
"W1178","E1186","M1528","Tolluntur in altum Ut lapsu graviore ruant","Latin","Augustinians of Antwerpen"
"W1179","E1187","M1529","Torquatus in filium severus pater","Latin","Jesuits of Ieper"
"W1180","E1188","M1530","Tranio sutor advocatus","Latin","Jesuits of Antwerpen"
"W1181","E1189","M1531","Zoydono","Latin","Jesuits of Mechelen"
"W1182","E1190","M1532","Acrio dat sanctum verum","Latin","Augustinians of Antwerpen"
"W1183","E1192","M1535","Antipho et Phaedromus","Latin","Jesuits of Ieper"
"W1184","E1193","M1536","Asarhaddon","Latin","Jesuits of Ieper"
"W1185","E1194","M1537","Benjamin ducendus in Aegyptum","Latin","Jesuits of Gent"
"W1186","E1195","M1538","Cartouchius incarceratus","Latin","Jesuits"
"W1187","E1196","M1539","Christus Patiens in Isaaco","Latin","Jesuits of Kortrijk"
"W1188","E1197","M1540","Chrysogonus","Latin","Jesuits"
"W1189","E1198","M1541","Constantia S. Martyris Joannis Nepomuceni","Latin","Augustinians of Antwerpen"
"W1190","E1199","M1542","Crispe","French","Jesuits of Menin"
"W1191","E1200","M1543","Daniel","French","Jesuits of Bergues"
"W1192","E1201","M1544","David en Goliath","Dutch","Jesuits of Aalst"
"W1193","E1202","M1545","Diable peintre","French","Jesuits of Bergues"
"W1194","E1203","M1547","Incomparabilis Heros Maria Stuarta","Latin","Oratorians of Mechelen"
"W1195","E1204","M1548","Ingratus in patrem filius","Latin","Jesuits of Brugge"
"W1196","E1205","M1549","Jacob et Esau","Latin","Jesuits of Brugge"
"W1197","E1206","M1550","Joas coninc van Juda","Dutch","Jesuits of Mechelen"
"W1198","E1207","M1551","Joseph venditus","Latin","Jesuits of Gent"
"W1199","E1208","M1552","Le medecin malgré-luy","French","Jesuits of Menin"
"W1200","E1209","M1553","Malum consilium consultori pessimum","Latin","Jesuits of Brugge"
"W1201","E1210","M1554","Morophilus","Latin","Jesuits of Kortrijk"
"W1202","E1211","M1555","Mosus vitam rusticalem pertaesus","Latin","Augustinians of Antwerpen"
"W1203","E1212","M1556","Mucius Scoevola","Latin","Jesuits of Brugge"
"W1204","E1213","M1557","Nisus et Eurialus","Latin","Jesuits of Kortrijk"
"W1205","E1214","M1558","Pambo Eremita","Latin","Jesuits of Kortrijk"
"W1206","E1215","M1559","Philomachus","Latin","Jesuits of Ieper"
"W1207","E1216","M1560","S. Aloysius","Latin","Jesuits of Kortrijk"
"W1208","E1217","M1561","Sapor","Latin","Jesuits of Brugge"
"W1209","E1218","M1562","Serpens in deserto exaltatus","Latin","Jesuits of Kortrijk"
"W1210","E1219","M1563","Sigismundus Koning van Bourgoignien","Dutch","Augustinians of Gent"
"W1211","E1220","M1564","Soo d’oude songen, pypen de jongen","Dutch","Jesuits of Mechelen"
"W1212","E1222","M1568","Tori conjugalis amor inter Julium Sabinum et Eponi","Latin","Augustinians of Antwerpen"
"W1213","E1223","M1569","Vinitores","Latin","Jesuits of Gent"
"W1214","E1224","M1570","Wat is de werelt? ’t is maer schyn","Dutch","Augustinians of Gent"
"W1215","E1225","M1571","Wys naer schyn, en nochtans bot, Wort van ieder-ee","Dutch","Jesuits of Aalst"
"W1216","E1226","M1572","Den eerst-geboren Soon van David uyt Bethsabea","Dutch","Jesuits of Bailleul"
"W1217","E1227","M1573","Naboth","Dutch","Jesuits of Cassel"
"W1217","E1227","M1573","Naboth","French","Jesuits of Cassel"
"W1218","E1228","M1574","Reconciliatio Jacob et Esau","Latin","Jesuits of Antwerpen"
"W1219","E1229","M1575","Syrus","Latin","Jesuits of Ieper"
"W1220","E1230","M1576","Nabuchodonosor","Dutch","Jesuits of Kortrijk"
"W1220","E1230","M1576","Nabuchodonosor","Latin","Jesuits of Kortrijk"
"W1221","E1231","M1577","Athalia","Latin","Jesuits of Antwerpen"
"W1222","E1232","M1578","Austriae pietas in Carolo V","Latin","Augustinians of Antwerpen"
"W1223","E1233","M1579","Charmides","Latin","Jesuits of Kortrijk"
"W1224","E1234","M1580","Chremes vreest voor ’t leven van synen sone","Dutch","Jesuits of Cassel"
"W1225","E1235","M1581","Constantius","Latin","Jesuits of Gent"
"W1226","E1236","M1582","Cynindoxus venator gloriosus","Latin","Jesuits of Mechelen"
"W1227","E1237","M1584","De doodt, die door bedrog een ander tracht te plae","Dutch","Augustinians of Gent"
"W1228","E1238","M1585","Domitianus","Latin","Jesuits of Kortrijk"
"W1229","E1239","M1586","Fide, sed cui, vide","Latin","Jesuits of Antwerpen"
"W1230","E1240","M1587","Illustrissimo Guilielmo Delvaulx decimo sexto Ipre","Latin","Jesuits of Ieper"
"W1231","E1241","M1588","Isaac","Latin","Jesuits of Brugge"
"W1232","E1242","M1589","Jean Calybite","French","Jesuits of Bergues"
"W1233","E1243","M1590","Joannes, Michael ende Ignatius","Dutch","Jesuits of Cassel"
"W1234","E1244","M1591","Jonathas et David","Latin","Jesuits of Gent"
"W1235","E1245","M1592","Joseph a fratribus venditus","Latin","Augustinians of Gent"
"W1236","E1246","M1593","Jovianus Keyser","Dutch","Jesuits of Ieper"
"W1237","E1247","M1595","Malum consilium consultori pessimum","Latin","Augustinians of Gent"
"W1238","E1248","M1596","Mendicorum importunitas","Latin","Jesuits of Antwerpen"
"W1239","E1249","M1597","Moÿse exposé et trouvé","French","Jesuits of Dunkerque"
"W1240","E1250","M1598","Moyses adoptatus","Latin","Jesuits of Antwerpen"
"W1241","E1251","M1599","Neokephalaiôseôs error","Latin","Jesuits of Antwerpen"
"W1242","E1252","M1600","Nicocles et Periander","Latin","Jesuits of Mechelen"
"W1243","E1253","M1601","Nobilis esse volens vario deluditur astu","Latin","Augustinians of Antwerpen"
"W1244","E1254","M1602","Patris indulgentiâ corruptus filius","Latin","Jesuits of Brugge"
"W1245","E1255","M1603","Polyphontes","Latin","Jesuits of Ieper"
"W1246","E1256","M1604","Putagius","Latin","Jesuits of Kortrijk"
"W1247","E1257","M1605","Rustico-philosophus","Latin","Jesuits of Gent"
"W1248","E1258","M1606","Sanctus Hermengildus a martyrii laurea redimitus","Latin","Augustinians of Antwerpen"
"W1249","E1259","M1607","Si nubere foret novitiatus","Latin","Augustinians of Antwerpen"
"W1250","E1260","M1608","Simeon obses in Aegypto","Latin","Jesuits of Antwerpen"
"W1251","E1261","M1609","Subdola diverso tantatur hypocrisis astu","Latin","Augustinians of Gent"
"W1252","E1262","M1610","Susanna","Latin","Jesuits of Brugge"
"W1253","E1263","M1611","Verdruckte Godtvruchtigheijdt afgebeeld in Godelie","Dutch","Oratorians of Ronse"
"W1254","E1264","M1612","Zopyrus","Latin","Jesuits of Ieper"
"W1255","E1265","M1613","Joannes Nepomucenus","Dutch","Augustinians of Gent"
"W1256","E1268","M1617","B. Didacus d’Ortis proto-martyr","Latin","Augustinians of Gent"
"W1257","E1271","M1620","Amor in odio, sive Basilius","Latin","Augustinians of Gent"
"W1258","E1272","M1621","Rarus homo, aut nullus, si verus quaeris, in orbe ","Latin","Augustinians of Gent"
"W1259","E1273","M1624","Avaritia punita","Latin","Oratorians of Mechelen"
"W1260","E1274","M1625","Polyeuctus","Latin","Jesuits of Mechelen"
"W1261","E1275","M1626","Achan","Latin","Jesuits of Ieper"
"W1262","E1276","M1627","Als d’hoovaerdy’ is groot en bot","Dutch","Augustinians of Gent"
"W1263","E1277","M1628","Aman","Latin","Jesuits of Ieper"
"W1264","E1278","M1629","Amantes commilitones","Latin","Jesuits of Brugge"
"W1265","E1279","M1630","Asarhaddon rex Assyriorum","Latin","Jesuits of Brussel"
"W1266","E1280","M1631","Astarches et Nearches","Latin","Jesuits of Antwerpen"
"W1267","E1281","M1632","Astyages Harpagi ultor","Latin","Jesuits of Antwerpen"
"W1268","E1282","M1633","Athalia","Latin","Jesuits of Gent"
"W1269","E1283","M1634","Clinia","Latin","Jesuits of Kortrijk"
"W1270","E1284","M1635","Conturbat domum suam, qui sectatur avaritiam","Latin","Jesuits"
"W1271","E1285","M1636","Cresphon","Latin","Jesuits of Gent"
"W1272","E1286","M1637","Cyrus","Latin","Jesuits of Kortrijk"
"W1273","E1287","M1638","Defuncto ficto frustrà medicina paratur","Latin","Augustinians of Antwerpen"
"W1274","E1288","M1639","Demeae interludium","Latin","Jesuits of Gent"
